Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2012-07-10,1.01979,1.01979,0.999778,1.01979
2012-07-11,1.01979,1.01979,0.986542,0.986542
2012-07-12,1.00639,1.00639,0.946824,0.946824
2012-07-13,0.986542,0.986542,0.933664,0.953437
2012-07-16,0.96022,0.979919,0.953437,0.973371
2012-07-17,0.986542,0.986542,0.966673,0.986542
2012-07-18,0.99324,0.999778,0.966673,0.973371
2012-07-19,0.99324,0.999778,0.973371,0.986542
2012-07-20,1.00639,1.00639,0.973371,0.986542
2012-07-23,1.00639,1.00639,0.96022,0.973371
2012-07-24,1.00639,1.00639,0.973371,0.973371
2012-07-25,0.986542,0.986542,0.96022,0.96022
2012-07-26,0.973371,0.973371,0.946824,0.96022
2012-07-27,0.966673,0.979919,0.96022,0.979919
2012-07-30,0.973371,0.979919,0.966673,0.973371
2012-07-31,0.973371,0.979919,0.973371,0.973371
2012-08-01,0.979919,0.99324,0.966673,0.99324
2012-08-02,0.99324,0.99324,0.96022,0.966673
2012-08-03,0.999778,0.999778,0.953437,0.966673
2012-08-06,0.973371,0.99324,0.953437,0.953437
2012-08-07,0.966673,0.966673,0.940204,0.940204
2012-08-08,0.973371,0.979919,0.953437,0.973371
2012-08-09,0.979919,1.01979,0.973371,1.00639
2012-08-10,0.99324,1.01979,0.99324,1.00639
2012-08-13,1.01979,1.05289,1.00639,1.01317
2012-08-14,1.02625,1.03303,0.999778,1.02625
2012-08-16,1.01979,1.03303,1.01979,1.02625
2012-08-17,1.03303,1.03303,1.00639,1.01317
2012-08-20,1.00639,1.02625,0.999778,0.999778
2012-08-21,1.02625,1.02625,0.999778,1.01317
2012-08-22,1.01317,1.02625,1.00639,1.01317
2012-08-23,1.02625,1.02625,0.99324,1.01317
2012-08-24,1.01979,1.01979,0.99324,1.01317
2012-08-27,1.01317,1.02625,1.00639,1.02625
2012-08-28,1.01979,1.03957,1.01979,1.02625
2012-08-29,1.03957,1.03957,1.01979,1.02625
2012-08-30,1.03957,1.03957,1.01979,1.03303
2012-08-31,1.04627,1.04627,1.01979,1.04627
2012-09-03,1.05289,1.05289,1.03303,1.03303
2012-09-04,1.04627,1.04627,1.01979,1.03957
2012-09-05,1.03957,1.03957,1.02625,1.03957
2012-09-06,1.04627,1.04627,1.03303,1.03957
2012-09-07,1.04627,1.04627,1.03303,1.03957
2012-09-10,1.04627,1.04627,1.03303,1.03957
2012-09-11,1.03957,1.03957,1.02625,1.03303
2012-09-12,1.04627,1.04627,1.01979,1.03957
2012-09-13,1.04627,1.04627,1.03303,1.03303
2012-09-14,1.04627,1.07267,1.03957,1.05289
2012-09-17,1.07267,1.07267,1.05289,1.05943
2012-09-18,1.07267,1.07267,1.04627,1.06597
2012-09-19,1.06597,1.06597,1.05289,1.05943
2012-09-20,1.05943,1.05943,1.04627,1.05943
2012-09-21,1.06597,1.06597,1.03957,1.03957
2012-09-24,1.04627,1.04627,1.03303,1.03957
2012-09-25,1.03957,1.04627,1.02625,1.04627
2012-09-26,1.04627,1.04627,1.03303,1.04627
2012-09-27,1.04627,1.04627,1.03303,1.04627
2012-09-28,1.04627,1.04627,1.03303,1.03957
2012-10-01,1.04627,1.04627,1.03303,1.03957
2012-10-02,1.03957,1.04627,1.03303,1.03957
2012-10-03,1.04627,1.04627,1.03303,1.03303
2012-10-04,1.03303,1.04627,1.03303,1.03303
2012-10-05,1.03957,1.05289,1.02625,1.05289
2012-10-08,1.05943,1.05943,1.04627,1.04627
2012-10-09,1.05943,1.05943,1.03957,1.04627
2012-10-10,1.05943,1.05943,1.04627,1.04627
2012-10-11,1.04627,1.05289,1.03957,1.05289
2012-10-12,1.05943,1.05943,1.03957,1.05289
2012-10-15,1.05289,1.05289,1.03957,1.03957
2012-10-16,1.05289,1.05289,1.03957,1.05289
2012-10-17,1.05943,1.06597,1.05289,1.06597
2012-10-18,1.07267,1.09915,1.06597,1.09915
2012-10-19,1.09915,1.09915,1.07267,1.07929
2012-10-22,1.09253,1.09915,1.07267,1.07929
2012-10-23,1.05289,1.09253,1.05289,1.07929
2012-10-24,1.07267,1.07267,1.05289,1.05943
2012-10-25,1.07267,1.07929,1.05943,1.06597
2012-10-26,1.08584,1.08584,1.05289,1.05943
2012-10-29,1.04627,1.07267,1.04627,1.05943
2012-10-30,1.06597,1.07267,1.05289,1.07267
2012-10-31,1.07929,1.07929,1.05943,1.07267
2012-11-02,1.07929,1.07929,1.06597,1.06597
2012-11-05,1.07929,1.08584,1.06597,1.07267
2012-11-06,1.07267,1.07267,1.06597,1.06597
2012-11-07,1.07929,1.07929,1.05289,1.05943
2012-11-08,1.06597,1.06597,1.03303,1.03957
2012-11-09,1.03957,1.03957,0.973371,0.973371
2012-11-12,0.986542,0.99324,0.973371,0.973371
2012-11-13,0.979919,0.986542,0.973371,0.979919
2012-11-14,0.986542,0.986542,0.966673,0.973371
2012-11-15,0.979919,0.979919,0.96022,0.973371
2012-11-16,0.986542,0.986542,0.973371,0.973371
2012-11-19,0.99324,1.00639,0.979919,0.99324
2012-11-20,0.99324,1.00639,0.99324,0.999778
2012-11-21,1.00639,1.00639,0.99324,0.999778
2012-11-22,0.999778,0.999778,0.99324,0.99324
2012-11-23,0.99324,0.999778,0.986542,0.999778
2012-11-26,1.00639,1.01979,0.999778,1.01317
2012-11-27,1.01979,1.04627,1.01979,1.03957
2012-11-28,1.04627,1.04627,1.01317,1.02625
2012-11-29,1.04627,1.04627,1.02625,1.03957
2012-11-30,1.05289,1.05289,1.03303,1.03303
2012-12-03,1.03303,1.03303,1.02625,1.03303
2012-12-04,1.03957,1.03957,1.02625,1.02625
2012-12-05,1.03303,1.03303,1.02625,1.02625
2012-12-06,1.05289,1.05943,1.02625,1.04627
2012-12-07,1.05289,1.05289,1.03957,1.04627
2012-12-10,1.04627,1.05289,1.03957,1.04627
2012-12-11,1.04627,1.04627,1.03303,1.04627
2012-12-12,1.04627,1.06597,1.03957,1.04627
2012-12-13,1.07267,1.07267,1.03303,1.04627
2012-12-14,1.02625,1.05943,1.02625,1.04627
2012-12-17,1.05943,1.05943,1.03957,1.04627
2012-12-18,1.05943,1.05943,1.03303,1.03957
2012-12-19,1.05289,1.05289,1.03957,1.04627
2012-12-20,1.05943,1.06597,1.04627,1.05289
2012-12-21,1.07929,1.08584,1.05289,1.05289
2012-12-27,1.07929,1.07929,1.05289,1.05943
2012-12-28,1.06597,1.06597,1.04627,1.05289
2013-01-02,1.04627,1.05289,1.03957,1.03957
2013-01-03,1.03957,1.03957,1.03303,1.03957
2013-01-04,1.03957,1.03957,1.01979,1.02625
2013-01-07,1.02625,1.03957,1.01317,1.03303
2013-01-08,1.03303,1.04627,1.03303,1.03957
2013-01-09,1.03303,1.04627,1.02625,1.04627
2013-01-10,1.03957,1.03957,1.02625,1.03303
2013-01-11,1.03303,1.03303,1.01979,1.01979
2013-01-14,1.02625,1.02625,1.01979,1.01979
2013-01-15,1.02625,1.04627,1.01979,1.02625
2013-01-16,1.02625,1.02625,1.01979,1.01979
2013-01-17,1.02625,1.03303,1.01979,1.01979
2013-01-18,1.01979,1.02625,1.01979,1.02625
2013-01-21,1.02625,1.03303,1.01979,1.02625
2013-01-22,1.02625,1.02625,1.01979,1.01979
2013-01-23,1.01979,1.02625,0.999778,1.02625
2013-01-24,1.02625,1.02625,1.01979,1.02625
2013-01-25,1.03303,1.03303,1.01979,1.01979
2013-01-28,1.02625,1.02625,1.01979,1.02625
2013-01-29,1.02625,1.02625,1.01979,1.02625
2013-01-30,1.01979,1.03303,1.01317,1.01317
2013-01-31,1.01317,1.02625,0.99324,1.02625
2013-02-01,1.03957,1.03957,1.00639,1.00639
2013-02-04,1.03303,1.03957,0.999778,1.03957
2013-02-05,1.03957,1.03957,1.01979,1.02625
2013-02-06,1.03303,1.03303,1.00639,1.02625
2013-02-07,1.02625,1.05289,1.01979,1.05289
2013-02-08,1.03957,1.04627,1.03957,1.04627
2013-02-11,1.03303,1.05289,1.02625,1.02625
2013-02-12,1.03303,1.03303,1.01979,1.02625
2013-02-13,1.03303,1.03303,1.01979,1.01979
2013-02-14,1.01317,1.01979,0.913643,0.913643
2013-02-15,0.913643,0.933664,0.913643,0.926959
2013-02-18,0.940204,0.940204,0.913643,0.920341
2013-02-19,0.933664,0.933664,0.893946,0.893946
2013-02-20,0.920341,0.926959,0.8807,0.920341
2013-02-21,0.913643,0.913643,0.900486,0.913643
2013-02-22,0.913643,0.920341,0.913643,0.913643
2013-02-25,0.913643,0.920341,0.913643,0.920341
2013-02-26,0.920341,0.920341,0.913643,0.920341
2013-02-27,0.926959,0.926959,0.913643,0.920341
2013-02-28,0.933664,0.946824,0.933664,0.946824
2013-03-01,0.946824,0.946824,0.926959,0.940204
2013-03-04,0.946824,0.946824,0.926959,0.926959
2013-03-05,0.940204,0.946824,0.933664,0.940204
2013-03-06,0.946824,0.953437,0.940204,0.940204
2013-03-07,0.953437,0.953437,0.933664,0.946824
2013-03-08,0.953437,0.973371,0.946824,0.973371
2013-03-11,0.986542,0.99324,0.986542,0.99324
2013-03-12,0.99324,0.99324,0.973371,0.986542
2013-03-13,0.986542,0.99324,0.979919,0.986542
2013-03-14,0.99324,0.99324,0.966673,0.966673
2013-03-15,0.986542,0.986542,0.953437,0.953437
2013-03-18,0.96022,0.96022,0.940204,0.96022
2013-03-19,0.96022,0.966673,0.946824,0.953437
2013-03-20,0.973371,0.973371,0.953437,0.966673
2013-03-21,0.973371,0.973371,0.946824,0.96022
2013-03-22,0.966673,0.966673,0.946824,0.946824
2013-03-25,0.96022,0.96022,0.926959,0.940204
2013-03-26,0.946824,0.966673,0.926959,0.946824
2013-03-27,0.933664,0.953437,0.926959,0.946824
2013-03-28,0.933664,0.96022,0.920341,0.96022
2013-04-02,0.979919,0.979919,0.96022,0.96022
2013-04-03,0.96022,0.96022,0.940204,0.953437
2013-04-04,0.96022,0.96022,0.946824,0.96022
2013-04-05,0.96022,0.96022,0.946824,0.953437
2013-04-08,0.96022,0.979919,0.953437,0.973371
2013-04-09,0.966673,0.966673,0.96022,0.96022
2013-04-10,0.966673,0.966673,0.96022,0.96022
2013-04-11,0.966673,0.973371,0.966673,0.966673
2013-04-12,0.966673,0.973371,0.966673,0.966673
2013-04-15,0.966673,0.966673,0.907183,0.907183
2013-04-17,0.933664,0.966673,0.933664,0.96022
2013-04-18,0.953437,0.96022,0.940204,0.940204
2013-04-19,0.966673,0.966673,0.946824,0.96022
2013-04-22,0.966673,0.966673,0.946824,0.96022
2013-04-23,0.96022,0.96022,0.946824,0.953437
2013-04-24,0.96022,0.96022,0.940204,0.940204
2013-04-25,0.940204,0.946824,0.913643,0.926959
2013-04-26,0.933664,0.96022,0.926959,0.96022
2013-04-29,0.96022,0.966673,0.946824,0.953437
2013-04-30,0.973371,0.973371,0.946824,0.953437
2013-05-02,0.966673,0.966673,0.946824,0.953437
2013-05-06,0.96022,0.96022,0.946824,0.946824
2013-05-07,0.953437,0.96022,0.946824,0.946824
2013-05-08,0.946824,0.96022,0.946824,0.953437
2013-05-09,0.96022,0.973371,0.96022,0.96022
2013-05-10,0.953437,0.96022,0.953437,0.953437
2013-05-13,0.953437,0.96022,0.953437,0.953437
2013-05-14,0.96022,0.979919,0.946824,0.979919
2013-05-15,0.979919,0.979919,0.953437,0.953437
2013-05-16,0.96022,0.96022,0.953437,0.953437
2013-05-17,0.953437,0.96022,0.953437,0.953437
2013-05-20,0.953437,0.96022,0.946824,0.96022
2013-05-21,0.953437,0.953437,0.940204,0.953437
2013-05-22,0.940204,0.946824,0.940204,0.940204
2013-05-23,0.940204,0.973371,0.933664,0.973371
2013-05-24,0.966673,0.966673,0.946824,0.96022
2013-05-27,0.953437,0.99324,0.953437,0.986542
2013-05-28,0.979919,0.986542,0.979919,0.979919
2013-05-29,0.973371,0.973371,0.953437,0.953437
2013-05-31,0.966673,0.979919,0.96022,0.979919
2013-06-03,0.979919,0.979919,0.966673,0.979919
2013-06-04,0.986542,0.986542,0.979919,0.979919
2013-06-05,0.979919,1.00639,0.979919,1.00639
2013-06-06,1.00639,1.00639,0.999778,1.00639
2013-06-07,1.00639,1.01979,1.00639,1.01317
2013-06-10,1.01979,1.03303,1.00639,1.03303
2013-06-11,1.03303,1.03957,1.03303,1.03303
2013-06-12,1.03303,1.04627,1.02625,1.04627
2013-06-13,1.04627,1.04627,1.03303,1.03303
2013-06-14,1.03303,1.04627,1.03303,1.03303
2013-06-17,1.04627,1.06597,1.03957,1.06597
2013-06-18,1.05289,1.07267,1.05289,1.05289
2013-06-19,1.05289,1.05943,1.04627,1.05289
2013-06-20,1.05289,1.05289,1.03303,1.03957
2013-06-21,1.04627,1.04627,0.979919,1.03957
2013-06-24,0.99324,0.99324,0.979919,0.99324
2013-06-25,0.99324,1.01317,0.99324,0.99324
2013-06-26,0.986542,0.99324,0.953437,0.979919
2013-06-27,0.979919,0.99324,0.940204,0.946824
2013-06-28,0.953437,0.986542,0.953437,0.986542
2013-07-01,0.986542,0.986542,0.979919,0.986542
2013-07-02,1.00639,1.00639,0.99324,0.99324
2013-07-03,0.99324,0.99324,0.966673,0.966673
2013-07-04,0.96022,0.979919,0.96022,0.973371
2013-07-05,0.979919,0.986542,0.973371,0.973371
2013-07-08,0.986542,0.99324,0.966673,0.966673
2013-07-09,0.986542,0.986542,0.966673,0.973371
2013-07-10,0.99324,1.00639,0.979919,0.99324
2013-07-11,1.00639,1.00639,0.973371,0.986542
2013-07-12,0.999778,0.999778,0.979919,0.99324
2013-07-15,0.99324,0.99324,0.979919,0.986542
2013-07-16,0.979919,1.00639,0.979919,1.00639
2013-07-17,1.00639,1.01317,1.00639,1.00639
2013-07-18,1.00639,1.03303,1.00639,1.01979
2013-07-19,1.01317,1.01979,1.01317,1.01979
2013-07-22,1.02625,1.02625,1.00639,1.01317
2013-07-23,1.01979,1.02625,1.00639,1.02625
2013-07-24,1.02625,1.02625,1.00639,1.01979
2013-07-25,1.01317,1.01979,1.01317,1.01979
2013-07-26,1.01979,1.03303,1.01317,1.02625
2013-07-29,1.02625,1.03303,1.01979,1.01979
2013-07-30,1.01979,1.03303,1.01979,1.03303
2013-07-31,1.03303,1.03303,1.02625,1.03303
2013-08-01,1.03303,1.05943,1.01979,1.01979
2013-08-02,1.04627,1.06597,1.04627,1.06597
2013-08-05,1.06597,1.06597,1.05943,1.06597
2013-08-06,1.06597,1.07929,1.06597,1.07267
2013-08-07,1.07267,1.13886,1.06597,1.13233
2013-08-08,1.13233,1.17867,1.11892,1.15219
2013-08-09,1.16542,1.18528,1.1454,1.18528
2013-08-12,1.18528,1.18528,1.16542,1.17867
2013-08-13,1.17197,1.20505,1.15872,1.19859
2013-08-14,1.21175,1.23823,1.20505,1.225
2013-08-16,1.23823,1.23823,1.225,1.23154
2013-08-19,1.23154,1.23823,1.21838,1.225
2013-08-20,1.21175,1.21175,1.19859,1.19859
2013-08-21,1.19859,1.19859,1.17197,1.17197
2013-08-22,1.17197,1.18528,1.16542,1.17197
2013-08-23,1.18528,1.19859,1.17867,1.17867
2013-08-26,1.1919,1.1919,1.17197,1.17867
2013-08-27,1.17867,1.17867,1.15872,1.17867
2013-08-28,1.16542,1.17867,1.11892,1.11892
2013-08-29,1.12563,1.13886,1.11892,1.13233
2013-08-30,1.1454,1.1454,1.12563,1.12563
2013-09-02,1.13886,1.15219,1.13233,1.1454
2013-09-03,1.1454,1.17197,1.1454,1.1454
2013-09-04,1.17867,1.17867,1.11246,1.11246
2013-09-05,1.09915,1.09915,0.986542,1.00639
2013-09-06,1.01979,1.06597,1.01979,1.05943
2013-09-09,1.07267,1.11246,1.05289,1.11246
2013-09-10,1.11892,1.13233,1.09253,1.09253
2013-09-11,1.10577,1.12563,1.07929,1.11892
2013-09-12,1.11246,1.13233,1.11246,1.12563
2013-09-13,1.12563,1.12563,1.11892,1.11892
2013-09-16,1.12563,1.12563,1.11246,1.11246
2013-09-17,1.12563,1.1454,1.09915,1.11892
2013-09-18,1.12563,1.12563,1.10577,1.11246
2013-09-19,1.12563,1.1454,1.12563,1.13233
2013-09-20,1.13886,1.13886,1.11246,1.11246
2013-09-23,1.11246,1.13233,1.11246,1.12563
2013-09-24,1.12563,1.1454,1.12563,1.1454
2013-09-25,1.1454,1.15219,1.1454,1.15219
2013-09-26,1.15219,1.21175,1.15219,1.19859
2013-09-27,1.19859,1.20505,1.1919,1.1919
2013-09-30,1.21838,1.21838,1.16542,1.18528
2013-10-01,1.15872,1.1919,1.15872,1.1919
2013-10-02,1.1919,1.1919,1.17867,1.17867
2013-10-03,1.18528,1.20505,1.17867,1.19859
2013-10-04,1.20505,1.20505,1.17867,1.17867
2013-10-07,1.17867,1.17867,1.15219,1.15219
2013-10-08,1.15219,1.15219,1.13886,1.13886
2013-10-09,1.13886,1.1454,1.13233,1.13886
2013-10-10,1.13886,1.16542,1.13886,1.16542
2013-10-11,1.15872,1.17867,1.15872,1.16542
2013-10-14,1.16542,1.2447,1.16542,1.225
2013-10-15,1.23154,1.2845,1.23154,1.27795
2013-10-16,1.27795,1.27795,1.23823,1.27134
2013-10-17,1.2845,1.2845,1.25793,1.27795
2013-10-18,1.27795,1.27795,1.21838,1.25793
2013-10-21,1.25793,1.30435,1.25793,1.2845
2013-10-22,1.2845,1.29773,1.27134,1.2845
2013-10-23,1.29773,1.30435,1.27795,1.29127
2013-10-24,1.26463,1.29773,1.26463,1.29127
2013-10-25,1.29127,1.29773,1.25155,1.25793
2013-10-28,1.26463,1.2845,1.25793,1.25793
2013-10-29,1.25793,1.27134,1.2447,1.2447
2013-10-30,1.23823,1.25155,1.20505,1.20505
2013-10-31,1.23154,1.23154,1.17197,1.19859
2013-11-04,1.20505,1.21838,1.15219,1.18528
2013-11-05,1.21175,1.225,1.20505,1.21175
2013-11-06,1.23154,1.25155,1.23154,1.25155
2013-11-07,1.25155,1.27134,1.25155,1.26463
2013-11-08,1.26463,1.26463,1.21838,1.2447
2013-11-12,1.25155,1.26463,1.23154,1.23154
2013-11-13,1.23823,1.23823,1.1919,1.21838
2013-11-14,1.21838,1.2447,1.21175,1.21175
2013-11-15,1.23154,1.23154,1.21175,1.23154
2013-11-18,1.23154,1.27134,1.23154,1.27134
2013-11-19,1.27134,1.27795,1.23823,1.2447
2013-11-20,1.2447,1.25793,1.23154,1.2447
2013-11-21,1.2447,1.25155,1.23823,1.23823
2013-11-22,1.23823,1.25793,1.23823,1.25793
2013-11-25,1.25793,1.27795,1.25793,1.27134
2013-11-26,1.27795,1.27795,1.27134,1.27795
2013-11-27,1.27795,1.27795,1.2447,1.25793
2013-11-28,1.25793,1.25793,1.23823,1.23823
2013-11-29,1.25793,1.27134,1.23823,1.27134
2013-12-02,1.27134,1.27134,1.2447,1.25793
2013-12-03,1.25155,1.25793,1.21838,1.21838
2013-12-04,1.21838,1.23823,1.1919,1.1919
2013-12-05,1.1919,1.20505,1.1919,1.19859
2013-12-06,1.21175,1.225,1.21175,1.21838
2013-12-09,1.23154,1.23823,1.225,1.23823
2013-12-10,1.23823,1.23823,1.21175,1.21175
2013-12-11,1.20505,1.23823,1.20505,1.21838
2013-12-12,1.20505,1.21838,1.17867,1.17867
2013-12-13,1.19859,1.19859,1.15219,1.15219
2013-12-16,1.1454,1.18528,1.1454,1.1454
2013-12-17,1.16542,1.16542,1.11246,1.11246
2013-12-18,1.11246,1.16542,1.07929,1.15872
2013-12-19,1.18528,1.19859,1.15872,1.16542
2013-12-20,1.18528,1.20505,1.16542,1.19859
2013-12-23,1.20505,1.20505,1.18528,1.19859
2013-12-27,1.19859,1.21175,1.16542,1.16542
2013-12-30,1.18528,1.20505,1.17197,1.17867
2014-01-02,1.17197,1.20505,1.17197,1.20505
2014-01-03,1.20505,1.20505,1.1919,1.19859
2014-01-07,1.20505,1.20505,1.15872,1.15872
2014-01-08,1.15872,1.17867,1.1454,1.15872
2014-01-09,1.1454,1.15219,1.11892,1.12563
2014-01-10,1.12563,1.13233,1.09915,1.12563
2014-01-13,1.11892,1.15219,1.11246,1.1454
2014-01-14,1.1454,1.15872,1.13233,1.13886
2014-01-15,1.15872,1.19859,1.15872,1.19859
2014-01-16,1.1919,1.19859,1.17867,1.18528
2014-01-17,1.20505,1.20505,1.16542,1.16542
2014-01-20,1.18528,1.1919,1.17197,1.18528
2014-01-21,1.18528,1.20505,1.17867,1.20505
2014-01-22,1.21175,1.225,1.20505,1.225
2014-01-23,1.225,1.27134,1.21838,1.25155
2014-01-24,1.25793,1.25793,1.225,1.225
2014-01-27,1.21175,1.225,1.16542,1.225
2014-01-28,1.1919,1.25155,1.1919,1.25155
2014-01-29,1.2447,1.25155,1.21838,1.23154
2014-01-30,1.23823,1.23823,1.20505,1.23154
2014-01-31,1.21838,1.2447,1.21838,1.2447
2014-02-03,1.2447,1.25155,1.21838,1.25155
2014-02-04,1.23823,1.25155,1.23154,1.2447
2014-02-05,1.225,1.29127,1.225,1.2845
2014-02-06,1.29127,1.35084,1.2845,1.34415
2014-02-07,1.34415,1.37071,1.34415,1.35739
2014-02-10,1.35084,1.39056,1.35084,1.39056
2014-02-11,1.39056,1.40364,1.38387,1.40364
2014-02-12,1.41696,1.41696,1.3971,1.40364
2014-02-13,1.40364,1.40364,1.38387,1.39056
2014-02-14,1.38387,1.40364,1.3309,1.34415
2014-02-17,1.34415,1.35084,1.3376,1.34415
2014-02-18,1.34415,1.34415,1.31759,1.3309
2014-02-19,1.30435,1.3376,1.2845,1.29773
2014-02-20,1.29127,1.31113,1.2845,1.31113
2014-02-21,1.31113,1.32437,1.31113,1.32437
2014-02-24,1.31113,1.35084,1.31113,1.35084
2014-02-25,1.35084,1.35739,1.3309,1.3309
2014-02-26,1.3309,1.3376,1.31113,1.32437
2014-02-27,1.3309,1.3309,1.31113,1.31113
2014-02-28,1.31759,1.34415,1.29127,1.31759
2014-03-03,1.27134,1.31113,1.25793,1.25793
2014-03-04,1.25793,1.29773,1.25793,1.27795
2014-03-05,1.2845,1.29773,1.27134,1.2845
2014-03-06,1.29127,1.30435,1.2845,1.29773
2014-03-07,1.2845,1.32437,1.2845,1.29127
2014-03-10,1.27795,1.29773,1.26463,1.27134
2014-03-11,1.27134,1.29127,1.27134,1.29127
2014-03-12,1.27134,1.29773,1.23154,1.25793
2014-03-13,1.23154,1.25793,1.19859,1.19859
2014-03-14,1.19859,1.225,1.17867,1.20505
2014-03-17,1.27134,1.29773,1.2447,1.2845
2014-03-18,1.31759,1.31759,1.29127,1.29773
2014-03-19,1.31113,1.32437,1.27795,1.29773
2014-03-20,1.29773,1.32437,1.27795,1.31759
2014-03-21,1.3309,1.3376,1.30435,1.30435
2014-03-24,1.31113,1.34415,1.29127,1.3376
2014-03-25,1.3376,1.3376,1.31113,1.3309
2014-03-26,1.32437,1.34415,1.32437,1.3309
2014-03-27,1.3376,1.35084,1.31759,1.34415
2014-03-28,1.32437,1.3376,1.32437,1.3376
2014-03-31,1.3376,1.3376,1.32437,1.32437
2014-04-01,1.32437,1.35739,1.32437,1.35084
2014-04-02,1.37071,1.37071,1.34415,1.34415
2014-04-03,1.36408,1.36408,1.3309,1.3309
2014-04-04,1.3309,1.34415,1.3309,1.3309
2014-04-07,1.34415,1.34415,1.30435,1.3309
2014-04-08,1.34415,1.36408,1.3309,1.36408
2014-04-09,1.35739,1.36408,1.35084,1.35084
2014-04-10,1.36408,1.36408,1.3376,1.34415
2014-04-11,1.3376,1.3376,1.31759,1.32437
2014-04-14,1.3309,1.3309,1.29773,1.29773
2014-04-15,1.31113,1.31113,1.27795,1.27795
2014-04-16,1.25793,1.29127,1.25793,1.26463
2014-04-17,1.26463,1.29773,1.25793,1.29127
2014-04-22,1.31113,1.31113,1.29127,1.29127
2014-04-23,1.31113,1.31113,1.29773,1.29773
2014-04-24,1.30435,1.31113,1.29127,1.31113
2014-04-25,1.29127,1.35084,1.29127,1.31113
2014-04-28,1.3376,1.3376,1.31113,1.3309
2014-04-29,1.31113,1.3309,1.29127,1.30435
2014-04-30,1.30435,1.35739,1.30435,1.35739
2014-05-02,1.3309,1.35739,1.31759,1.31759
2014-05-05,1.32437,1.34415,1.31759,1.31759
2014-05-06,1.32437,1.32437,1.29127,1.29127
2014-05-07,1.29773,1.30435,1.27795,1.2845
2014-05-08,1.29127,1.31759,1.27134,1.27134
2014-05-09,1.27795,1.27795,1.23823,1.25793
2014-05-12,1.26101,1.30214,1.26101,1.29529
2014-05-13,1.29529,1.31586,1.29529,1.29529
2014-05-14,1.30214,1.30214,1.28844,1.30214
2014-05-15,1.29529,1.29529,1.26101,1.26101
2014-05-16,1.26101,1.27464,1.22673,1.24737
2014-05-19,1.24737,1.24737,1.21294,1.21294
2014-05-20,1.21294,1.29529,1.21294,1.28158
2014-05-21,1.27464,1.30214,1.27464,1.29529
2014-05-22,1.29529,1.30214,1.26786,1.28844
2014-05-23,1.29529,1.31586,1.28158,1.31586
2014-05-26,1.31586,1.34321,1.31586,1.34321
2014-05-27,1.32949,1.34321,1.30214,1.32263
2014-05-28,1.31586,1.31586,1.30214,1.30214
2014-05-29,1.309,1.32263,1.30214,1.31586
2014-05-30,1.31586,1.32949,1.31586,1.31586
2014-06-02,1.31586,1.32263,1.31586,1.31586
2014-06-03,1.31586,1.35013,1.31586,1.34321
2014-06-04,1.34321,1.35013,1.32949,1.34321
2014-06-05,1.34321,1.34321,1.33634,1.33634
2014-06-06,1.33634,1.35013,1.32949,1.35013
2014-06-09,1.35013,1.35013,1.34321,1.35013
2014-06-10,1.34321,1.34321,1.34321,1.34321
2014-06-11,1.32949,1.33634,1.31586,1.31586
2014-06-12,1.31586,1.31586,1.29529,1.31586
2014-06-13,1.30214,1.31586,1.30214,1.30214
2014-06-16,1.29529,1.31586,1.28844,1.30214
2014-06-17,1.27464,1.32949,1.27464,1.32949
2014-06-18,1.32263,1.33634,1.30214,1.309
2014-06-20,1.31586,1.33634,1.31586,1.32949
2014-06-23,1.33634,1.33634,1.32949,1.32949
2014-06-24,1.33634,1.34321,1.32263,1.33634
2014-06-25,1.33634,1.34321,1.30214,1.30214
2014-06-26,1.33634,1.33634,1.29529,1.29529
2014-06-27,1.29529,1.32949,1.29529,1.31586
2014-06-30,1.31586,1.33634,1.31586,1.32949
2014-07-01,1.32263,1.32949,1.30214,1.30214
2014-07-02,1.30214,1.32949,1.28844,1.28844
2014-07-03,1.28844,1.31586,1.28844,1.30214
2014-07-04,1.30214,1.309,1.29529,1.30214
2014-07-07,1.31586,1.31586,1.29529,1.30214
2014-07-08,1.30214,1.31586,1.28158,1.28158
2014-07-09,1.30214,1.30214,1.26101,1.28158
2014-07-10,1.28844,1.30214,1.26101,1.26101
2014-07-11,1.28158,1.30214,1.27464,1.28844
2014-07-14,1.28844,1.32949,1.28844,1.32949
2014-07-15,1.32949,1.32949,1.30214,1.32949
2014-07-16,1.32263,1.32263,1.309,1.309
2014-07-17,1.30214,1.31586,1.29529,1.30214
2014-07-18,1.29529,1.31586,1.28844,1.28844
2014-07-21,1.28844,1.30214,1.28844,1.28844
2014-07-22,1.28844,1.30214,1.28844,1.29529
2014-07-23,1.29529,1.31586,1.28158,1.30214
2014-07-24,1.29529,1.309,1.29529,1.29529
2014-07-25,1.30214,1.309,1.30214,1.30214
2014-07-28,1.29529,1.31586,1.29529,1.31586
2014-07-29,1.32263,1.32263,1.309,1.31586
2014-07-30,1.31586,1.31586,1.30214,1.31586
2014-07-31,1.30214,1.31586,1.30214,1.31586
2014-08-01,1.32263,1.32263,1.28158,1.31586
2014-08-04,1.30214,1.31586,1.30214,1.31586
2014-08-05,1.32263,1.32263,1.28158,1.28844
2014-08-06,1.30214,1.31586,1.23359,1.23359
2014-08-07,1.26101,1.26786,1.22673,1.26786
2014-08-08,1.24044,1.26101,1.22673,1.24737
