Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-02-07,1009.9415854087702,1009.9415854087702,1009.9415854087702,1009.9415854087702,0
2018-02-09,984.9147349160622,984.9147349160622,984.9147349160622,984.9147349160622,0
2018-02-12,983.3954370749254,983.3954370749254,983.3954370749254,983.3954370749254,0
2018-02-13,988.4193523113466,988.4193523113466,988.4193523113466,988.4193523113466,0
2018-02-19,989.7583335848096,989.7583335848096,989.7583335848096,989.7583335848096,0
2018-02-21,979.4523254750744,979.4523254750744,979.4523254750744,979.4523254750744,0
2018-02-22,1000.3543332421281,1000.3543332421281,1000.3543332421281,1000.3543332421281,0
2018-02-23,990.2191831338822,990.2191831338822,990.2191831338822,990.2191831338822,0
2018-02-27,983.4363942387148,983.4363942387148,983.4363942387148,983.4363942387148,0
2018-03-02,946.3093324954093,946.3093324954093,946.3093324954093,946.3093324954093,0
2018-03-05,959.0175302715652,959.0175302715652,959.0175302715652,959.0175302715652,0
2018-03-06,963.7551017512163,963.7551017512163,963.7551017512163,963.7551017512163,0
2018-03-09,945.090980652871,945.090980652871,945.090980652871,945.090980652871,0
2018-03-12,946.851230802239,946.851230802239,946.851230802239,946.851230802239,0
2018-03-14,941.7676031732627,941.7676031732627,941.7676031732627,941.7676031732627,0
2018-03-19,921.4102420613168,921.4102420613168,921.4102420613168,921.4102420613168,0
2018-03-20,930.0104621254284,930.0104621254284,930.0104621254284,930.0104621254284,0
2018-03-22,918.458488778284,918.458488778284,918.458488778284,918.458488778284,0
2018-03-26,918.4530740268749,918.4530740268749,918.4530740268749,918.4530740268749,0
2018-03-28,899.5232083533372,899.5232083533372,899.5232083533372,899.5232083533372,0
2018-04-04,901.7018404814664,901.7018404814664,901.7018404814664,901.7018404814664,0
2018-04-05,912.8634963612817,912.8634963612817,912.8634963612817,912.8634963612817,0
2018-04-16,919.1472361242619,919.1472361242619,919.1472361242619,919.1472361242619,0
2018-04-23,926.1849799435796,926.1849799435796,926.1849799435796,926.1849799435796,0
2018-04-24,930.5612717343225,930.5612717343225,930.5612717343225,930.5612717343225,0
2018-04-25,915.8994465701027,915.8994465701027,915.8994465701027,915.8994465701027,0
2018-04-26,922.8278397399955,922.8278397399955,922.8278397399955,922.8278397399955,0
2018-04-27,919.306227994254,919.306227994254,919.306227994254,919.306227994254,0
2018-04-30,915.980706599456,915.980706599456,915.980706599456,915.980706599456,0
2018-05-04,905.2435410898623,905.2435410898623,905.2435410898623,905.2435410898623,0
2018-05-07,904.4645301731894,904.4645301731894,904.4645301731894,904.4645301731894,0
2018-05-14,939.6405018299621,939.6405018299621,939.6405018299621,939.6405018299621,0
2018-05-18,911.0149662708965,911.0149662708965,911.0149662708965,911.0149662708965,0
2018-05-21,918.0756850385404,918.0756850385404,918.0756850385404,918.0756850385404,0
2018-05-23,901.1792922994061,901.1792922994061,901.1792922994061,901.1792922994061,0
2018-05-24,882.0063911664262,882.0063911664262,882.0063911664262,882.0063911664262,0
2018-05-25,882.7656884931007,882.7656884931007,882.7656884931007,882.7656884931007,0
2018-05-28,879.4239835668278,879.4239835668278,879.4239835668278,879.4239835668278,0
2018-05-29,866.7437733428394,866.7437733428394,866.7437733428394,866.7437733428394,0
2018-06-01,878.5392944288543,878.5392944288543,878.5392944288543,878.5392944288543,0
2018-06-04,872.4226288425025,872.4226288425025,872.4226288425025,872.4226288425025,0
2018-06-05,889.6069438928067,889.6069438928067,889.6069438928067,889.6069438928067,0
2018-06-06,886.8050322584987,886.8050322584987,886.8050322584987,886.8050322584987,0
2018-06-11,897.4503195520861,897.4503195520861,897.4503195520861,897.4503195520861,0
2018-06-20,849.0271084900661,849.0271084900661,849.0271084900661,849.0271084900661,0
2018-06-26,843.2801429327814,843.2801429327814,843.2801429327814,843.2801429327814,0
2018-06-28,832.039605727726,832.039605727726,832.039605727726,832.039605727726,0
2018-07-04,848.6652151377518,848.6652151377518,848.6652151377518,848.6652151377518,0
2018-07-06,846.1443078415455,846.1443078415455,846.1443078415455,846.1443078415455,0
2018-07-13,839.3669517328412,839.3669517328412,839.3669517328412,839.3669517328412,0
2018-07-16,832.0111136262923,832.0111136262923,832.0111136262923,832.0111136262923,0
2018-07-26,879.7979752910345,879.7979752910345,879.7979752910345,879.7979752910345,0
2018-07-27,880.9041199742992,880.9041199742992,880.9041199742992,880.9041199742992,0
2018-07-30,888.1075940626793,888.1075940626793,888.1075940626793,888.1075940626793,0
2018-07-31,898.1931020331599,898.1931020331599,898.1931020331599,898.1931020331599,0
2018-08-02,882.392174469936,882.392174469936,882.392174469936,882.392174469936,0
2018-08-03,879.135214521853,879.135214521853,879.135214521853,879.135214521853,0
2018-08-09,901.3414777054721,901.3414777054721,901.3414777054721,901.3414777054721,0
2018-08-10,877.8873573247746,877.8873573247746,877.8873573247746,877.8873573247746,0
2018-08-13,874.7399960337507,874.7399960337507,874.7399960337507,874.7399960337507,0
2018-08-16,873.6688285886156,873.6688285886156,873.6688285886156,873.6688285886156,0
2018-08-17,858.0524227242676,858.0524227242676,858.0524227242676,858.0524227242676,0
2018-08-20,860.3491759538282,860.3491759538282,860.3491759538282,860.3491759538282,0
2018-08-22,878.3036225184832,878.3036225184832,878.3036225184832,878.3036225184832,0
2018-08-28,901.1907410264834,901.1907410264834,901.1907410264834,901.1907410264834,0
2018-08-29,907.9770923149027,907.9770923149027,907.9770923149027,907.9770923149027,0
2018-08-30,900.2275347373651,900.2275347373651,900.2275347373651,900.2275347373651,0
2018-08-31,892.1067387023644,892.1067387023644,892.1067387023644,892.1067387023644,0
2018-09-03,917.4372154580175,917.4372154580175,917.4372154580175,917.4372154580175,0
2018-09-04,887.444150027659,887.444150027659,887.444150027659,887.444150027659,0
2018-09-05,889.16253404004,889.16253404004,889.16253404004,889.16253404004,0
2018-09-06,890.0651573428929,890.0651573428929,890.0651573428929,890.0651573428929,0
2018-09-07,861.0467682242132,861.0467682242132,861.0467682242132,861.0467682242132,0
2018-09-10,889.2270761761553,889.2270761761553,889.2270761761553,889.2270761761553,0
2018-09-11,879.1461156045291,879.1461156045291,879.1461156045291,879.1461156045291,0
2018-09-12,849.3877864735556,849.3877864735556,849.3877864735556,849.3877864735556,0
2018-09-13,857.8721112186832,857.8721112186832,857.8721112186832,857.8721112186832,0
2018-09-17,869.2470810993749,869.2470810993749,869.2470810993749,869.2470810993749,0
2018-09-18,862.8063368575289,862.8063368575289,862.8063368575289,862.8063368575289,0
2018-09-21,884.8225040017965,884.8225040017965,884.8225040017965,884.8225040017965,0
2018-09-24,894.3187116017045,894.3187116017045,894.3187116017045,894.3187116017045,0
2018-09-25,905.2522925865762,905.2522925865762,905.2522925865762,905.2522925865762,0
2018-09-26,912.0072996195316,912.0072996195316,912.0072996195316,912.0072996195316,0
2018-09-27,907.4498967344455,907.4498967344455,907.4498967344455,907.4498967344455,0
2018-09-28,899.0988612697224,899.0988612697224,899.0988612697224,899.0988612697224,0
2018-10-01,902.2432756812343,902.2432756812343,902.2432756812343,902.2432756812343,0
2018-10-04,902.6332479657915,902.6332479657915,902.6332479657915,902.6332479657915,0
2018-10-05,891.2634358092103,891.2634358092103,891.2634358092103,891.2634358092103,0
2018-10-08,877.7062498533608,877.7062498533608,877.7062498533608,877.7062498533608,0
2018-10-09,878.3857695186662,878.3857695186662,878.3857695186662,878.3857695186662,0
2018-10-10,858.4761303585775,858.4761303585775,858.4761303585775,858.4761303585775,0
2018-10-11,853.1514876417477,853.1514876417477,853.1514876417477,853.1514876417477,0
2018-10-12,845.2491698802794,845.2491698802794,845.2491698802794,845.2491698802794,0
2018-10-15,843.0569083885696,843.0569083885696,843.0569083885696,843.0569083885696,0
2018-10-16,850.1473707254794,850.1473707254794,850.1473707254794,850.1473707254794,0
2018-10-17,856.5065082710786,856.5065082710786,856.5065082710786,856.5065082710786,0
2018-10-18,848.5727950895988,848.5727950895988,848.5727950895988,848.5727950895988,0
2018-10-19,858.7360960181484,858.7360960181484,858.7360960181484,858.7360960181484,0
2018-10-22,843.9296461537207,843.9296461537207,843.9296461537207,843.9296461537207,0
2018-10-24,840.581610971194,840.581610971194,840.581610971194,840.581610971194,0
2018-10-25,850.0468528091483,850.0468528091483,850.0468528091483,850.0468528091483,0
2018-10-29,822.3614209237575,822.3614209237575,822.3614209237575,822.3614209237575,0
2018-10-30,820.4899817256301,820.4899817256301,820.4899817256301,820.4899817256301,0
2018-11-05,854.3233282240011,854.3233282240011,854.3233282240011,854.3233282240011,0
2018-11-06,860.9337365685686,860.9337365685686,860.9337365685686,860.9337365685686,0
2018-11-07,862.5643312803743,862.5643312803743,862.5643312803743,862.5643312803743,0
2018-11-08,879.2869735528673,879.2869735528673,879.2869735528673,879.2869735528673,0
2018-11-14,864.7031277370869,864.7031277370869,864.7031277370869,864.7031277370869,0
2018-11-15,848.7233764568825,848.7233764568825,848.7233764568825,848.7233764568825,0
2018-11-21,843.6349333610348,843.6349333610348,843.6349333610348,843.6349333610348,0
2018-11-22,836.3800418515015,836.3800418515015,836.3800418515015,836.3800418515015,0
2018-11-23,838.5017168525603,838.5017168525603,838.5017168525603,838.5017168525603,0
2018-11-26,839.5780278357366,839.5780278357366,839.5780278357366,839.5780278357366,0
2018-11-27,852.3446871155311,852.3446871155311,852.3446871155311,852.3446871155311,0
2018-11-28,859.0271202413718,859.0271202413718,859.0271202413718,859.0271202413718,0
2018-11-30,867.487678678608,867.487678678608,867.487678678608,867.487678678608,0
2018-12-03,878.684932273313,878.684932273313,878.684932273313,878.684932273313,0
2018-12-04,881.1240198247905,881.1240198247905,881.1240198247905,881.1240198247905,0
2018-12-05,889.2445881415945,889.2445881415945,889.2445881415945,889.2445881415945,0
2018-12-06,858.5940699409841,858.5940699409841,858.5940699409841,858.5940699409841,0
2018-12-07,850.4595355162646,850.4595355162646,850.4595355162646,850.4595355162646,0
2018-12-10,835.7687401564226,835.7687401564226,835.7687401564226,835.7687401564226,0
2018-12-11,823.9476560521811,823.9476560521811,823.9476560521811,823.9476560521811,0
2018-12-12,849.3147646412585,849.3147646412585,849.3147646412585,849.3147646412585,0
2018-12-13,858.3255269081698,858.3255269081698,858.3255269081698,858.3255269081698,0
2018-12-14,860.5622981460408,860.5622981460408,860.5622981460408,860.5622981460408,0
2018-12-18,877.6105417789763,877.6105417789763,877.6105417789763,877.6105417789763,0
2018-12-19,881.8745497899874,881.8745497899874,881.8745497899874,881.8745497899874,0
2018-12-20,865.5109329374606,865.5109329374606,865.5109329374606,865.5109329374606,0
2018-12-21,855.2428547015022,855.2428547015022,855.2428547015022,855.2428547015022,0
2018-12-27,845.6610918985772,845.6610918985772,845.6610918985772,845.6610918985772,0
2018-12-28,846.7235745053841,846.7235745053841,846.7235745053841,846.7235745053841,0
2019-01-02,862.235538575638,862.235538575638,862.235538575638,862.235538575638,0
2019-01-03,850.4132889504366,850.4132889504366,850.4132889504366,850.4132889504366,0
2019-01-04,868.0906734049297,868.0906734049297,868.0906734049297,868.0906734049297,0
2019-01-07,878.9366621101196,878.9366621101196,878.9366621101196,878.9366621101196,0
2019-01-09,881.5316101762384,881.5316101762384,881.5316101762384,881.5316101762384,0
2019-01-10,880.4810102204975,880.4810102204975,880.4810102204975,880.4810102204975,0
2019-01-11,878.6557205927116,878.6557205927116,878.6557205927116,878.6557205927116,0
2019-01-14,879.4898056545248,879.4898056545248,879.4898056545248,879.4898056545248,0
2019-01-15,888.5072565108786,888.5072565108786,888.5072565108786,888.5072565108786,0
2019-01-16,893.5252747244739,893.5252747244739,893.5252747244739,893.5252747244739,0
2019-01-17,899.1576973444915,899.1576973444915,899.1576973444915,899.1576973444915,0
2019-01-18,906.1460994296815,906.1460994296815,906.1460994296815,906.1460994296815,0
2019-01-21,901.6003415286286,901.6003415286286,901.6003415286286,901.6003415286286,0
2019-01-22,896.0466727230917,896.0466727230917,896.0466727230917,896.0466727230917,0
2019-01-24,911.0091068237923,911.0091068237923,911.0091068237923,911.0091068237923,0
2019-01-25,897.5939301886342,897.5939301886342,897.5939301886342,897.5939301886342,0
2019-01-28,893.5155302346809,893.5155302346809,893.5155302346809,893.5155302346809,0
2019-01-29,888.4190072588206,888.4190072588206,888.4190072588206,888.4190072588206,0
2019-01-30,875.6105435742546,875.6105435742546,875.6105435742546,875.6105435742546,0
2019-01-31,875.544397874452,875.544397874452,875.544397874452,875.544397874452,0
2019-02-01,882.6285707724737,882.6285707724737,882.6285707724737,882.6285707724737,0
2019-02-04,878.5389713690935,878.5389713690935,878.5389713690935,878.5389713690935,0
2019-02-05,881.7253246553187,881.7253246553187,881.7253246553187,881.7253246553187,0
2019-02-06,888.885107566437,888.885107566437,888.885107566437,888.885107566437,0
2019-02-07,875.2038038113103,875.2038038113103,875.2038038113103,875.2038038113103,0
2019-02-08,866.916268501509,866.916268501509,866.916268501509,866.916268501509,0
2019-02-11,869.160949326218,869.160949326218,869.160949326218,869.160949326218,0
2019-02-12,880.1257391656948,880.1257391656948,880.1257391656948,880.1257391656948,0
2019-02-13,855.4301850772856,855.4301850772856,855.4301850772856,855.4301850772856,0
2019-02-14,854.286291781142,854.286291781142,854.286291781142,854.286291781142,0
2019-02-15,857.6256629205051,857.6256629205051,857.6256629205051,857.6256629205051,0
2019-02-18,859.5317520647603,859.5317520647603,859.5317520647603,859.5317520647603,0
2019-02-19,856.131995720688,856.131995720688,856.131995720688,856.131995720688,0
2019-02-20,866.4358811971969,866.4358811971969,866.4358811971969,866.4358811971969,0
2019-02-22,861.7469380549018,861.7469380549018,861.7469380549018,861.7469380549018,0
2019-02-25,867.4273311016439,867.4273311016439,867.4273311016439,867.4273311016439,0
2019-02-26,869.3581943382327,869.3581943382327,869.3581943382327,869.3581943382327,0
2019-02-27,850.6632029718596,850.6632029718596,850.6632029718596,850.6632029718596,0
2019-02-28,848.4416360789716,848.4416360789716,848.4416360789716,848.4416360789716,0
2019-03-01,849.0498105760729,849.0498105760729,849.0498105760729,849.0498105760729,0
2019-03-04,845.9933252058701,845.9933252058701,845.9933252058701,845.9933252058701,0
2019-03-05,842.0751233357378,842.0751233357378,842.0751233357378,842.0751233357378,0
2019-03-06,845.2958200751423,845.2958200751423,845.2958200751423,845.2958200751423,0
2019-03-07,838.8852175238927,838.8852175238927,838.8852175238927,838.8852175238927,0
2019-03-08,830.1731263230122,830.1731263230122,830.1731263230122,830.1731263230122,0
2019-03-11,830.1731263230122,830.1731263230122,830.1731263230122,830.1731263230122,0
2019-03-12,836.6483626865835,836.6483626865835,836.6483626865835,836.6483626865835,0
2019-03-13,840.367560351275,840.367560351275,840.367560351275,840.367560351275,0
2019-03-14,845.9441325635023,845.9441325635023,845.9441325635023,845.9441325635023,0
2019-03-15,855.0115297139445,855.0115297139445,855.0115297139445,855.0115297139445,0
2019-03-18,851.6524953550311,851.6524953550311,851.6524953550311,851.6524953550311,0
2019-03-19,856.7042527545223,856.7042527545223,856.7042527545223,856.7042527545223,0
2019-03-20,863.5032935636328,863.5032935636328,863.5032935636328,863.5032935636328,0
2019-03-21,860.7630103315963,860.7630103315963,860.7630103315963,860.7630103315963,0
2019-03-22,849.0190866983734,849.0190866983734,849.0190866983734,849.0190866983734,0
2019-03-25,849.4311165483293,849.4311165483293,849.4311165483293,849.4311165483293,0
2019-03-26,842.9139808371231,842.9139808371231,842.9139808371231,842.9139808371231,0
2019-03-27,840.7948775803261,840.7948775803261,840.7948775803261,840.7948775803261,0
2019-03-28,837.0227348408202,837.0227348408202,837.0227348408202,837.0227348408202,0
2019-03-29,833.3760558232774,833.3760558232774,833.3760558232774,833.3760558232774,0
2019-04-01,840.3083352297153,840.3083352297153,840.3083352297153,840.3083352297153,0
2019-04-02,844.4682962175934,844.4682962175934,844.4682962175934,844.4682962175934,0
2019-04-03,859.6308942730855,859.6308942730855,859.6308942730855,859.6308942730855,0
2019-04-04,862.296534381935,862.296534381935,862.296534381935,862.296534381935,0
2019-04-05,859.6671526088109,859.6671526088109,859.6671526088109,859.6671526088109,0
2019-04-08,856.983220639302,856.983220639302,856.983220639302,856.983220639302,0
2019-04-09,864.7148765521988,864.7148765521988,864.7148765521988,864.7148765521988,0
2019-04-10,869.5847540324208,869.5847540324208,869.5847540324208,869.5847540324208,0
2019-04-11,864.4890782732577,864.4890782732577,864.4890782732577,864.4890782732577,0
2019-04-12,868.5399369606399,868.5399369606399,868.5399369606399,868.5399369606399,0
2019-04-15,871.9610301497405,871.9610301497405,871.9610301497405,871.9610301497405,0
2019-04-16,876.1043405847529,876.1043405847529,876.1043405847529,876.1043405847529,0
2019-04-17,879.4965143195749,879.4965143195749,879.4965143195749,879.4965143195749,0
2019-04-23,874.5846497790839,874.5846497790839,874.5846497790839,874.5846497790839,0
2019-04-24,876.5477575115198,876.5477575115198,876.5477575115198,876.5477575115198,0
2019-04-25,871.9985176670699,871.9985176670699,871.9985176670699,871.9985176670699,0
2019-04-26,874.8436821399519,874.8436821399519,874.8436821399519,874.8436821399519,0
2019-04-29,880.8261321005074,880.8261321005074,880.8261321005074,880.8261321005074,0
2019-04-30,863.5938977362237,863.5938977362237,863.5938977362237,863.5938977362237,0
2019-05-02,864.0796489933911,864.0796489933911,864.0796489933911,864.0796489933911,0
2019-05-06,852.1727658265247,852.1727658265247,852.1727658265247,852.1727658265247,0
2019-05-07,834.5751531538741,834.5751531538741,834.5751531538741,834.5751531538741,0
2019-05-08,828.4197673123402,828.4197673123402,828.4197673123402,828.4197673123402,0
2019-05-09,812.9002146143268,812.9002146143268,812.9002146143268,812.9002146143268,0
2019-05-10,818.3793803343582,818.3793803343582,818.3793803343582,818.3793803343582,0
2019-05-13,808.1164317555207,808.1164317555207,808.1164317555207,808.1164317555207,0
2019-05-14,798.4813189518874,798.4813189518874,798.4813189518874,798.4813189518874,0
2019-05-15,792.5000231796604,792.5000231796604,792.5000231796604,792.5000231796604,0
2019-05-16,803.8443932298092,803.8443932298092,803.8443932298092,803.8443932298092,0
2019-05-17,806.3060087005808,806.3060087005808,806.3060087005808,806.3060087005808,0
2019-05-21,807.9408327076644,807.9408327076644,807.9408327076644,807.9408327076644,0
2019-05-22,812.8767355294357,812.8767355294357,812.8767355294357,812.8767355294357,0
2019-05-23,794.0596551998879,794.0596551998879,794.0596551998879,794.0596551998879,0
2019-05-24,798.4262803577384,798.4262803577384,798.4262803577384,798.4262803577384,0
2019-05-27,796.0184332229961,796.0184332229961,796.0184332229961,796.0184332229961,0
2019-05-28,803.4871282434099,803.4871282434099,803.4871282434099,803.4871282434099,0
2019-05-29,798.588660150853,798.588660150853,798.588660150853,798.588660150853,0
2019-05-30,807.6004946277068,807.6004946277068,807.6004946277068,807.6004946277068,0
2019-05-31,815.0550164463815,815.0550164463815,815.0550164463815,815.0550164463815,0
2019-06-03,809.2243995640017,809.2243995640017,809.2243995640017,809.2243995640017,0
2019-06-04,811.4311600952074,811.4311600952074,811.4311600952074,811.4311600952074,0
2019-06-05,813.6163833828367,813.6163833828367,813.6163833828367,813.6163833828367,0
2019-06-06,833.646757606382,833.646757606382,833.646757606382,833.646757606382,0
2019-06-07,844.3422404565683,844.3422404565683,844.3422404565683,844.3422404565683,0
2019-06-10,839.0483895469731,839.0483895469731,839.0483895469731,839.0483895469731,0
2019-06-11,851.9191791970464,851.9191791970464,851.9191791970464,851.9191791970464,0
2019-06-12,841.523186773546,841.523186773546,841.523186773546,841.523186773546,0
2019-06-13,860.4175809275557,860.4175809275557,860.4175809275557,860.4175809275557,0
2019-06-14,849.0227052712928,849.0227052712928,849.0227052712928,849.0227052712928,0
2019-06-17,842.4983762848964,842.4983762848964,842.4983762848964,842.4983762848964,0
2019-06-18,853.2893819122285,853.2893819122285,853.2893819122285,853.2893819122285,0
2019-06-19,854.6341915790314,854.6341915790314,854.6341915790314,854.6341915790314,0
2019-06-24,859.1345977292495,859.1345977292495,859.1345977292495,859.1345977292495,0
2019-06-25,845.9006293957875,845.9006293957875,845.9006293957875,845.9006293957875,0
2019-06-26,850.3599182188839,850.3599182188839,850.3599182188839,850.3599182188839,0
2019-06-27,861.0626932864814,861.0626932864814,861.0626932864814,861.0626932864814,0
2019-06-28,860.8583656113059,860.8583656113059,860.8583656113059,860.8583656113059,0
2019-07-01,862.5341045211525,862.5341045211525,862.5341045211525,862.5341045211525,0
2019-07-02,863.1141112655304,863.1141112655304,863.1141112655304,863.1141112655304,0
2019-07-03,852.5989219754675,852.5989219754675,852.5989219754675,852.5989219754675,0
2019-07-04,849.4977325248011,849.4977325248011,849.4977325248011,849.4977325248011,0
2019-07-05,846.18039664543,846.18039664543,846.18039664543,846.18039664543,0
2019-07-08,845.7597198832483,845.7597198832483,845.7597198832483,845.7597198832483,0
2019-07-09,848.7016064376056,848.7016064376056,848.7016064376056,848.7016064376056,0
2019-07-10,844.2643907806851,844.2643907806851,844.2643907806851,844.2643907806851,0
2019-07-11,843.9311724496018,843.9311724496018,843.9311724496018,843.9311724496018,0
2019-07-12,840.6167082269407,840.6167082269407,840.6167082269407,840.6167082269407,0
2019-07-15,833.9118802943575,833.9118802943575,833.9118802943575,833.9118802943575,0
2019-07-16,833.226542615172,833.226542615172,833.226542615172,833.226542615172,0
2019-07-18,837.7256466717733,837.7256466717733,837.7256466717733,837.7256466717733,0
2019-07-19,834.9841295782201,834.9841295782201,834.9841295782201,834.9841295782201,0
2019-07-22,830.0233004403603,830.0233004403603,830.0233004403603,830.0233004403603,0
2019-07-24,829.1083834251831,829.1083834251831,829.1083834251831,829.1083834251831,0
2019-07-25,823.8149247825738,823.8149247825738,823.8149247825738,823.8149247825738,0
2019-07-29,818.6924065612193,818.6924065612193,818.6924065612193,818.6924065612193,0
2019-07-30,808.1810033408672,808.1810033408672,808.1810033408672,808.1810033408672,0
2019-07-31,804.1892692659425,804.1892692659425,804.1892692659425,804.1892692659425,0
2019-08-01,780.1433062063509,780.1433062063509,780.1433062063509,780.1433062063509,0
2019-08-02,770.8743699736117,770.8743699736117,770.8743699736117,770.8743699736117,0
2019-08-05,754.9993462511803,754.9993462511803,754.9993462511803,754.9993462511803,0
2019-08-06,754.4316233831435,754.4316233831435,754.4316233831435,754.4316233831435,0
2019-08-07,759.1437414266287,759.1437414266287,759.1437414266287,759.1437414266287,0
2019-08-08,767.2160656228378,767.2160656228378,767.2160656228378,767.2160656228378,0
2019-08-09,754.9058259719961,754.9058259719961,754.9058259719961,754.9058259719961,0
2019-08-12,749.6748981992309,749.6748981992309,749.6748981992309,749.6748981992309,0
2019-08-13,757.1261832141976,757.1261832141976,757.1261832141976,757.1261832141976,0
2019-08-14,743.9301112986562,743.9301112986562,743.9301112986562,743.9301112986562,0
2019-08-16,745.4320195051283,745.4320195051283,745.4320195051283,745.4320195051283,0
2019-08-19,755.6344480196564,755.6344480196564,755.6344480196564,755.6344480196564,0
2019-08-20,762.1252805635145,762.1252805635145,762.1252805635145,762.1252805635145,0
2019-08-21,760.7591052908701,760.7591052908701,760.7591052908701,760.7591052908701,0
2019-08-22,763.7857956835965,763.7857956835965,763.7857956835965,763.7857956835965,0
2019-08-23,758.2926566265886,758.2926566265886,758.2926566265886,758.2926566265886,0
2019-08-26,758.3709327660239,758.3709327660239,758.3709327660239,758.3709327660239,0
2019-08-27,766.6062288245475,766.6062288245475,766.6062288245475,766.6062288245475,0
2019-08-28,745.1195890731591,745.1195890731591,745.1195890731591,745.1195890731591,0
2019-09-03,755.207071255023,755.207071255023,755.207071255023,755.207071255023,0
2019-09-04,746.2792661708453,746.2792661708453,746.2792661708453,746.2792661708453,0
2019-09-05,752.6810472454711,752.6810472454711,752.6810472454711,752.6810472454711,0
2019-09-06,752.0173967620404,752.0173967620404,752.0173967620404,752.0173967620404,0
2019-09-09,775.3794816217635,775.3794816217635,775.3794816217635,775.3794816217635,0
2019-09-11,790.3209014297668,790.3209014297668,790.3209014297668,790.3209014297668,0
2019-09-12,794.5712982306048,794.5712982306048,794.5712982306048,794.5712982306048,0
2019-09-13,798.4010223809269,798.4010223809269,798.4010223809269,798.4010223809269,0
2019-09-16,803.2464976997146,803.2464976997146,803.2464976997146,803.2464976997146,0
2019-09-17,796.466012367309,796.466012367309,796.466012367309,796.466012367309,0
2019-09-18,794.3085275826551,794.3085275826551,794.3085275826551,794.3085275826551,0
2019-09-19,796.3342486156644,796.3342486156644,796.3342486156644,796.3342486156644,0
2019-09-20,788.310049159526,788.310049159526,788.310049159526,788.310049159526,0
2019-09-23,778.3371417081471,778.3371417081471,778.3371417081471,778.3371417081471,0
2019-09-24,788.889577661422,788.889577661422,788.889577661422,788.889577661422,0
2019-09-25,794.4989842772472,794.4989842772472,794.4989842772472,794.4989842772472,0
2019-09-26,790.0579421210025,790.0579421210025,790.0579421210025,790.0579421210025,0
2019-09-27,806.4330006694315,806.4330006694315,806.4330006694315,806.4330006694315,0
2019-09-30,800.3114300422849,800.3114300422849,800.3114300422849,800.3114300422849,0
2019-10-02,782.1551642203927,782.1551642203927,782.1551642203927,782.1551642203927,0
2019-10-03,774.0597960210787,774.0597960210787,774.0597960210787,774.0597960210787,0
2019-10-04,781.8624782235146,781.8624782235146,781.8624782235146,781.8624782235146,0
2019-10-08,777.5173457589823,777.5173457589823,777.5173457589823,777.5173457589823,0
2019-10-10,787.425658287296,787.425658287296,787.425658287296,787.425658287296,0
2019-10-11,802.5242171630897,802.5242171630897,802.5242171630897,802.5242171630897,0
2019-10-15,807.503981665432,807.503981665432,807.503981665432,807.503981665432,0
2019-10-16,813.7533388996331,813.7533388996331,813.7533388996331,813.7533388996331,0
2019-10-17,824.6249914752116,824.6249914752116,824.6249914752116,824.6249914752116,0
2019-10-18,822.6307909055826,822.6307909055826,822.6307909055826,822.6307909055826,0
2019-10-21,817.370131081728,817.370131081728,817.370131081728,817.370131081728,0
2019-10-22,833.0404831515295,833.0404831515295,833.0404831515295,833.0404831515295,0
2019-10-23,835.890417584054,835.890417584054,835.890417584054,835.890417584054,0
2019-10-24,841.1388499314417,841.1388499314417,841.1388499314417,841.1388499314417,0
2019-10-25,817.9701687519217,817.9701687519217,817.9701687519217,817.9701687519217,0
2019-10-28,827.486714281757,827.486714281757,827.486714281757,827.486714281757,0
2019-10-29,835.7932958172747,835.7932958172747,835.7932958172747,835.7932958172747,0
2019-10-30,829.4689711591739,829.4689711591739,829.4689711591739,829.4689711591739,0
2019-10-31,794.3458913227815,794.3458913227815,794.3458913227815,794.3458913227815,0
2019-11-04,817.4680670570248,817.4680670570248,817.4680670570248,817.4680670570248,0
2019-11-05,821.051158209952,821.051158209952,821.051158209952,821.051158209952,0
2019-11-07,795.368470442537,795.368470442537,795.368470442537,795.368470442537,0
2019-11-08,790.9785671623769,790.9785671623769,790.9785671623769,790.9785671623769,0
2019-11-12,792.5689896400273,792.5689896400273,792.5689896400273,792.5689896400273,0
2019-11-13,786.1018229628953,786.1018229628953,786.1018229628953,786.1018229628953,0
2019-11-14,776.37907248164,776.37907248164,776.37907248164,776.37907248164,0
2019-11-15,779.793550046547,779.793550046547,779.793550046547,779.793550046547,0
2019-11-18,780.5849264295018,780.5849264295018,780.5849264295018,780.5849264295018,0
2019-11-19,776.0378297706891,776.0378297706891,776.0378297706891,776.0378297706891,0
2019-11-20,783.6390036729148,783.6390036729148,783.6390036729148,783.6390036729148,0
2019-11-21,776.617402803789,776.617402803789,776.617402803789,776.617402803789,0
2019-11-22,786.8593350689002,786.8593350689002,786.8593350689002,786.8593350689002,0
2019-11-25,784.3845372539622,784.3845372539622,784.3845372539622,784.3845372539622,0
2019-11-27,770.0230780426473,770.0230780426473,770.0230780426473,770.0230780426473,0
2019-11-28,770.7740286924402,770.7740286924402,770.7740286924402,770.7740286924402,0
2019-11-29,764.4305996565072,764.4305996565072,764.4305996565072,764.4305996565072,0
2019-12-02,746.2207118817746,746.2207118817746,746.2207118817746,746.2207118817746,0
