,pbv_pko,pbv_peo,pbv_san,pbv_ing,pbv_mbk,wibor_3m,rentownosc_10y,eurpln,wig20,zmiennosc,target_y
2019-05-24,0.9040341648528457,0.8749617868761213,0.9177264499360152,0.9172961810910422,0.878048780487805,1.72,2.72,4.29202,2188.2,0.1614281596929886,1
2019-05-31,0.9420000433459345,0.8971601102486685,0.9314367743689371,0.9074613796168022,0.902439024390244,1.72,2.72,4.28159,2239.31,0.171709339806745,1
2019-06-07,1.0028247100724599,0.9416310518322203,0.9040111525888991,0.9370768748202943,0.959349593495935,1.72,2.35,4.25934,2280.6,0.1351567346107322,1
2019-06-14,1.0103576142810404,0.9416310518322203,0.8904417273914743,0.9518519486629896,0.975609756097561,1.72,2.35,4.25707,2286.46,0.1328045201251151,1
2019-06-21,1.0331916334089821,0.956503416953595,0.9040111525888991,0.9272355385942441,0.959349593495935,1.72,2.35,4.2542,2308.32,0.1268055685269789,1
2019-06-28,1.0255885500681665,0.9416310518322203,0.9314367743689371,0.9666270225056851,0.9674796747967479,1.72,2.35,4.24548,2327.67,0.1330813032295266,0
2019-07-05,1.0028247100724599,0.9268317636011317,0.9452913133134858,0.9469051415427242,0.9268292682926829,1.72,2.13,4.24943,2342.01,0.1206982138032461,0
2019-07-12,0.9876030626998944,0.9391866298521532,0.9452913133134858,0.9420106124369396,0.902439024390244,1.72,2.13,4.27095,2315.36,0.1205418564670382,0
2019-07-19,1.017967921944292,0.9549651484130744,0.9177264499360152,0.9420106124369396,0.853658536585366,1.72,2.13,4.2508,2344.03,0.0995925157688296,0
2019-07-26,1.0103576142810404,0.9313028513384641,0.9452913133134858,0.9222429882113077,0.8211382113821138,1.72,2.13,4.27428,2305.79,0.084516162199661,0
2019-08-02,0.9652375924842277,0.8997604295946791,0.8628768640140037,0.8630708105706145,0.7398373983739838,1.72,1.93,4.30718,2216.51,0.1085353913069829,0
2019-08-09,0.9573857860424025,0.9155255507257144,0.8081681773274896,0.8680176176908801,0.6991869918699187,1.72,1.93,4.32539,2127.61,0.1414422607146504,0
2019-08-16,0.9652375924842277,0.923419072824775,0.7945987521300649,0.8532360090963745,0.6666666666666666,1.72,1.93,4.33914,2064.12,0.1731724837032623,1
2019-08-23,0.9809298528611928,0.9155255507257144,0.7945987521300649,0.858130538202159,0.7154471544715447,1.72,1.93,4.37957,2103.68,0.1875064640061909,0
2019-08-30,0.9652375924842277,0.9155255507257144,0.8220243739101029,0.8482892019761089,0.7073170731707317,1.72,1.93,4.37451,2135.25,0.2309446209523817,1
